Date_Time,t_in,t_out,temp_diff,power_heating,power_cooling,power_electricity,total_power
2020/09/26  09:00:00,21.1,13.79,7.3156907925176515,0.51,0.0,10.79,0.51
2020/09/26  10:00:00,21.44,15.03,6.410308599657002,0.51,0.0,10.71,0.51
2020/09/26  11:00:00,21.84,16.76,5.076929560532669,0.51,0.0,10.66,0.51
2020/09/26  12:00:00,22.12,18.52,3.5978448311145073,0.38,0.0,10.64,0.38
2020/09/26  13:00:00,22.28,19.26,3.012735459356737,0.38,0.0,10.63,0.38
2020/09/26  14:00:00,22.31,19.36,2.9509579177787124,0.51,0.0,10.66,0.51
2020/09/26  15:00:00,22.4,19.46,2.9333000614747817,0.51,0.0,10.71,0.51
2020/09/26  16:00:00,22.44,19.31,3.1254079827014536,0.51,0.0,10.73,0.51
2020/09/26  17:00:00,22.69,19.01,3.678707135421366,0.26,0.0,10.8,0.26
2020/09/26  18:00:00,23.24,18.71,4.526120262948552,0.13,0.0,10.85,0.13
2020/09/26  19:00:00,22.88,18.04,4.8429154038060105,0.0,0.0,3.66,0.0
2020/09/26  20:00:00,21.81,17.14,4.675311356084805,0.0,0.0,0.2,0.0
2020/09/26  21:00:00,20.94,16.24,4.706478744800901,0.0,0.0,0.2,0.0
2020/09/26  22:00:00,20.38,15.65,4.731760126906577,0.0,0.0,0.2,0.0
2020/09/26  23:00:00,20.04,15.25,4.785637815724479,0.0,0.0,0.2,0.0
2020/09/26  23:59:59,19.77,14.85,4.919094097701532,0.0,0.0,0.2,0.0
2020/09/27  01:00:00,19.53,14.32,5.208571069776593,0.0,0.0,0.2,0.0
2020/09/27  02:00:00,19.31,13.72,5.580283020606389,0.0,0.0,0.2,0.0
2020/09/27  03:00:00,19.09,13.12,5.961387793121695,0.0,0.0,0.2,0.0
2020/09/27  04:00:00,18.9,12.84,6.0575118973346225,0.0,0.0,0.2,0.0
2020/09/27  05:00:00,19.24,12.8,6.441595943847293,2.31,0.0,0.2,2.31
2020/09/27  06:00:00,19.25,12.74,6.513552958881345,1.55,0.0,0.2,1.55
2020/09/27  07:00:00,20.91,13.2,7.708365049733281,0.13,0.0,10.86,0.13
2020/09/27  08:00:00,21.77,14.06,7.710206984860825,0.26,0.0,10.82,0.26
2020/09/27  09:00:00,21.99,14.9,7.0877668505196585,0.51,0.0,10.75,0.51
2020/09/27  10:00:00,22.17,16.2,5.968969372191964,0.51,0.0,10.69,0.51
2020/09/27  11:00:00,22.4,17.8,4.595666922015223,0.51,0.0,10.66,0.51
2020/09/27  12:00:00,22.73,19.4,3.3301885128291175,0.38,0.0,10.64,0.38
2020/09/27  13:00:00,23.25,20.5,2.7460409434928508,0.38,0.0,10.63,0.38
2020/09/27  14:00:00,23.64,21.36,2.2818753078248797,0.51,0.0,10.64,0.51
2020/09/27  15:00:00,24.16,22.2,1.9621393889376186,0.51,0.0,10.67,0.51
2020/09/27  16:00:00,24.42,22.25,2.170788974089703,0.51,0.0,10.72,0.51
2020/09/27  17:00:00,24.77,21.85,2.924856254154303,0.26,0.0,10.79,0.26
2020/09/27  18:00:00,25.12,21.45,3.666258750194107,0.13,1.51,10.85,1.6400000000000001
2020/09/27  19:00:00,24.63,20.68,3.9553405115830316,0.0,0.0,3.66,0.0
2020/09/27  20:00:00,23.61,19.68,3.9316280201514964,0.0,0.0,0.2,0.0
2020/09/27  21:00:00,22.59,18.68,3.9175782193659785,0.0,0.0,0.2,0.0
2020/09/27  22:00:00,22.04,17.86,4.178532582541795,0.0,0.0,0.2,0.0
2020/09/27  23:00:00,21.66,17.16,4.502156715594786,0.0,0.0,0.2,0.0
2020/09/27  23:59:59,21.35,16.46,4.887078699591399,0.0,0.0,0.2,0.0
2020/09/28  01:00:00,21.07,15.82,5.247210103091973,0.0,0.0,0.2,0.0
2020/09/28  02:00:00,20.83,15.29,5.540253547718374,0.0,0.0,0.2,0.0
2020/09/28  03:00:00,20.6,14.72,5.87707757152471,0.0,0.0,0.2,0.0
2020/09/28  04:00:00,20.41,14.56,5.847533513472735,0.0,0.0,0.2,0.0
2020/09/28  05:00:00,20.31,14.73,5.589380326250721,0.16,0.0,0.2,0.16
2020/09/28  06:00:00,20.25,14.86,5.385798766566591,0.22,0.0,0.2,0.22
2020/09/28  07:00:00,21.9,15.03,6.873455154152042,0.13,0.0,10.86,0.13
2020/09/28  08:00:00,22.34,15.16,7.17450085533137,0.26,0.0,10.85,0.26
2020/09/28  09:00:00,22.41,15.32,7.0869276401197645,0.51,0.0,10.83,0.51
2020/09/28  10:00:00,22.52,16.02,6.499411068645497,0.51,0.0,10.8,0.51
2020/09/28  11:00:00,22.71,17.02,5.685851672151813,0.51,0.0,10.78,0.51
2020/09/28  12:00:00,22.86,18.02,4.832145417751882,0.38,0.0,10.77,0.38
2020/09/28  13:00:00,23.0,18.77,4.223327943080939,0.38,0.0,10.76,0.38
2020/09/28  14:00:00,23.08,19.31,3.764516799775109,0.51,0.0,10.77,0.51
2020/09/28  15:00:00,23.29,19.88,3.41107878051697,0.51,0.0,10.79,0.51
2020/09/28  16:00:00,23.36,19.66,3.694469221222125,0.51,0.0,10.82,0.51
2020/09/28  17:00:00,23.65,18.9,4.752633847089779,0.26,0.0,10.84,0.26
2020/09/28  18:00:00,24.21,18.16,6.049956965257067,0.13,0.0,10.86,0.13
2020/09/28  19:00:00,23.98,17.4,6.582270462226411,0.0,0.0,3.66,0.0
2020/09/28  20:00:00,23.04,16.54,6.501053041650081,0.0,0.0,0.2,0.0
2020/09/28  21:00:00,22.19,15.7,6.491316269424193,0.0,0.0,0.2,0.0
2020/09/28  22:00:00,21.68,15.53,6.151654577555858,0.0,0.0,0.2,0.0
2020/09/28  23:00:00,21.39,15.66,5.7272198244556165,0.0,0.0,0.2,0.0
2020/09/28  23:59:59,21.17,15.82,5.340646006692108,0.0,0.0,0.2,0.0
2020/09/29  01:00:00,20.98,15.65,5.327639162995757,0.0,0.0,0.2,0.0
2020/09/29  02:00:00,20.81,15.25,5.555209982769659,0.0,0.0,0.2,0.0
2020/09/29  03:00:00,20.62,14.85,5.770669082237848,0.0,0.0,0.2,0.0
2020/09/29  04:00:00,20.46,14.76,5.6974010188375,0.0,0.0,0.2,0.0
2020/09/29  05:00:00,20.37,14.8,5.571241682118238,0.18,0.0,0.2,0.18
2020/09/29  06:00:00,20.3,14.86,5.43929251919754,0.25,0.0,0.2,0.25
2020/09/29  07:00:00,21.9,14.71,7.191790914005681,0.13,0.0,10.86,0.13
2020/09/29  08:00:00,22.4,14.35,8.050279581957238,0.26,0.0,10.85,0.26
2020/09/29  09:00:00,22.34,14.01,8.328741956308946,0.51,0.0,10.83,0.51
2020/09/29  10:00:00,22.35,13.28,9.072310403582266,0.51,0.0,10.8,0.51
2020/09/29  11:00:00,22.2,12.21,9.987157450854342,0.51,0.0,10.78,0.51
2020/09/29  12:00:00,23.02,11.18,11.843311393847266,0.38,0.0,10.77,0.38
2020/09/29  13:00:00,23.35,10.99,12.358787576085849,0.38,0.0,10.77,0.38
2020/09/29  14:00:00,23.42,11.35,12.07228883697031,0.51,0.0,10.77,0.51
2020/09/29  15:00:00,23.56,11.69,11.873540206614429,0.51,0.0,10.79,0.51
2020/09/29  16:00:00,23.63,11.3,12.330973636046739,0.51,0.0,10.82,0.51
2020/09/29  17:00:00,23.95,10.44,13.509619631551136,0.26,0.0,10.84,0.26
2020/09/29  18:00:00,24.27,9.6,14.667484878130042,0.13,0.0,10.86,0.13
2020/09/29  19:00:00,23.29,8.93,14.365595200208201,0.0,0.0,3.66,0.0
2020/09/29  20:00:00,21.84,8.32,13.513817853296661,0.0,0.0,0.2,0.0
2020/09/29  21:00:00,20.75,7.72,13.020216489312789,0.0,0.0,0.2,0.0
2020/09/29  22:00:00,20.11,7.25,12.857521289782575,0.0,0.0,0.2,0.0
2020/09/29  23:00:00,19.62,6.79,12.833832938923225,0.0,0.0,0.2,0.0
2020/09/29  23:59:59,19.21,6.35,12.857041009819975,0.0,0.0,0.2,0.0
2020/09/30  01:00:00,18.84,5.95,12.89254926871305,0.0,0.0,0.2,0.0
2020/09/30  02:00:00,18.51,5.55,12.958536407957457,0.0,0.0,0.2,0.0
2020/09/30  03:00:00,18.19,5.15,13.044735218946135,0.0,0.0,0.2,0.0
2020/09/30  04:00:00,17.92,5.06,12.852638509069749,0.0,0.0,0.2,0.0
2020/09/30  05:00:00,17.69,5.22,12.464437852111141,0.0,0.0,0.2,0.0
2020/09/30  06:00:00,17.49,5.36,12.126647288724374,0.0,0.0,0.2,0.0
2020/09/30  07:00:00,17.33,5.84,11.489421780459557,0.0,0.0,0.2,0.0
2020/09/30  08:00:00,17.23,6.54,10.690632581818106,0.0,0.0,0.2,0.0
2020/09/30  09:00:00,17.17,7.24,9.929278920798122,0.0,0.0,0.2,0.0
2020/09/30  10:00:00,17.18,8.69,8.49498171329267,0.0,0.0,0.2,0.0
2020/09/30  11:00:00,17.31,10.53,6.782666485934028,0.0,0.0,0.2,0.0
2020/09/30  12:00:00,17.48,12.39,5.0942711372361735,0.0,0.0,0.2,0.0
2020/09/30  13:00:00,17.63,13.29,4.345544759005568,0.0,0.0,0.2,0.0
2020/09/30  14:00:00,17.69,13.65,4.036513775931871,0.0,0.0,0.2,0.0
2020/09/30  15:00:00,17.72,13.99,3.733312255296994,0.0,0.0,0.2,0.0
2020/09/30  16:00:00,17.71,13.85,3.858014917808351,0.0,0.0,0.2,0.0
2020/09/30  17:00:00,17.63,13.45,4.175047870238732,0.0,0.0,0.2,0.0
2020/09/30  18:00:00,17.52,13.05,4.4701298118115,0.0,0.0,0.2,0.0
2020/09/30  19:00:00,17.39,12.46,4.930427844346822,0.0,0.0,0.2,0.0
2020/09/30  20:00:00,17.24,11.89,5.355046248829041,0.0,0.0,0.2,0.0
2020/09/30  21:00:00,17.09,11.32,5.7637061281724655,0.0,0.0,0.2,0.0
2020/09/30  22:00:00,16.91,10.6,6.311705428449372,0.0,0.0,0.2,0.0
2020/09/30  23:00:00,16.69,9.49,7.199727520996003,0.0,0.0,0.2,0.0
2020/09/30  23:59:59,16.39,7.87,8.510182429648399,0.0,0.0,0.2,0.0
2020/10/01  01:00:00,16.01,5.95,10.055600820625362,0.0,0.0,0.2,0.0
2020/10/01  02:00:00,15.58,4.08,11.507192267970286,0.0,0.0,0.2,0.0
2020/10/01  03:00:00,15.12,2.52,12.598759401889643,0.0,0.0,0.2,0.0
2020/10/01  04:00:00,14.72,1.56,13.156382547206633,0.0,0.0,0.2,0.0
2020/10/01  05:00:00,14.44,1.05,13.38806688197132,0.0,0.0,0.2,0.0
2020/10/01  06:00:00,14.13,0.71,13.418302515600704,0.0,0.0,0.2,0.0
2020/10/01  07:00:00,13.88,0.73,13.152102927868073,0.0,0.0,0.2,0.0
2020/10/01  08:00:00,13.72,0.68,13.043418382410524,0.0,0.0,0.2,0.0
2020/10/01  09:00:00,13.52,0.41,13.104240411281772,0.0,0.0,0.2,0.0
2020/10/01  10:00:00,13.33,0.42,12.909058410446143,0.06,0.0,0.2,0.06
2020/10/01  11:00:00,13.23,0.62,12.600095270562628,0.21,0.0,0.2,0.21
2020/10/01  12:00:00,13.14,0.82,12.310260761547136,0.32,0.0,0.2,0.32
2020/10/01  13:00:00,13.06,1.21,11.847143490764585,0.35,0.0,0.2,0.35
2020/10/01  14:00:00,13.0,1.77,11.227877913750854,0.33,0.0,0.2,0.33
2020/10/01  15:00:00,12.96,2.31,10.642795977885726,0.3,0.0,0.2,0.3
2020/10/01  16:00:00,12.9,2.38,10.52173233988125,0.39,0.0,0.2,0.39
2020/10/01  17:00:00,12.82,2.24,10.581569930645585,0.52,0.0,0.2,0.52
2020/10/01  18:00:00,12.74,2.08,10.668082076457203,0.66,0.0,0.2,0.66
2020/10/01  19:00:00,12.7,2.19,10.511938863356761,0.76,0.0,0.2,0.76
2020/10/01  20:00:00,12.67,2.42,10.243874163801564,0.8,0.0,0.2,0.8
2020/10/01  21:00:00,12.64,2.69,9.95349370111713,0.82,0.0,0.2,0.82
2020/10/01  22:00:00,12.61,2.67,9.939262078890977,0.93,0.0,0.2,0.93
2020/10/01  23:00:00,12.59,2.48,10.113355761126117,1.09,0.0,0.2,1.09
2020/10/01  23:59:59,12.56,2.27,10.288531049199541,1.25,0.0,0.2,1.25
2020/10/02  01:00:00,12.54,1.95,10.58947392481544,1.44,0.0,0.2,1.44
2020/10/02  02:00:00,12.52,1.55,10.966124067265984,1.66,0.0,0.2,1.66
2020/10/02  03:00:00,12.49,1.15,11.343765824440998,1.87,0.0,0.2,1.87
2020/10/02  04:00:00,12.47,0.88,11.597483688853288,2.04,0.0,0.2,2.04
2020/10/02  05:00:00,13.68,0.74,12.938439448653117,8.73,0.0,0.2,8.73
2020/10/02  06:00:00,14.99,0.57,14.41298913322002,8.73,0.0,0.2,8.73
2020/10/02  07:00:00,17.28,0.69,16.59085149441288,7.89,0.0,10.86,7.89
2020/10/02  08:00:00,18.2,1.05,17.145252797186338,6.55,0.0,10.84,6.55
2020/10/02  09:00:00,18.46,1.39,17.070209799267293,8.57,0.0,10.8,8.57
2020/10/02  10:00:00,18.66,1.94,16.724566203883207,7.57,0.0,10.76,7.57
2020/10/02  11:00:00,18.79,2.7,16.093976008041817,6.55,0.0,10.71,6.55
2020/10/02  12:00:00,18.87,3.44,15.430330955796194,4.27,0.0,10.68,4.27
2020/10/02  13:00:00,18.94,3.89,15.0555921288469,3.74,0.0,10.68,3.74
2020/10/02  14:00:00,19.04,4.12,14.911190294207483,4.65,0.0,10.69,4.65
2020/10/02  15:00:00,19.1,4.39,14.71560399881379,4.19,0.0,10.72,4.19
2020/10/02  16:00:00,19.16,4.62,14.534569040337907,3.78,0.0,10.77,3.78
2020/10/02  17:00:00,19.16,4.83,14.335148356372075,1.02,0.0,10.82,1.02
2020/10/02  18:00:00,19.27,5.03,14.24198792194501,0.16,0.0,10.86,0.16
2020/10/02  19:00:00,18.18,4.54,13.64089116605517,0.0,0.0,3.66,0.0
2020/10/02  20:00:00,16.52,3.7,12.823980741750866,0.0,0.0,0.2,0.0
2020/10/02  21:00:00,15.42,2.84,12.584544834841395,0.0,0.0,0.2,0.0
2020/10/02  22:00:00,14.66,2.19,12.471012006752275,0.0,0.0,0.2,0.0
2020/10/02  23:00:00,14.15,1.62,12.525803671459457,0.0,0.0,0.2,0.0
2020/10/02  23:59:59,13.72,1.09,12.632604881968009,0.0,0.0,0.2,0.0
2020/10/03  01:00:00,13.35,0.59,12.760436691731849,0.0,0.0,0.2,0.0
2020/10/03  02:00:00,13.03,0.03,13.000293051364455,0.18,0.0,0.2,0.18
2020/10/03  03:00:00,12.88,-0.51,13.389293181996777,0.77,0.0,0.2,0.77
2020/10/03  04:00:00,12.81,-0.89,13.696741775341522,1.19,0.0,0.2,1.19
2020/10/03  05:00:00,14.1,-1.19,15.289247022349308,8.73,0.0,0.2,8.73
2020/10/03  06:00:00,15.45,-1.49,16.93276870891196,8.73,0.0,0.2,8.73
2020/10/03  07:00:00,17.65,-1.35,19.002381611769277,7.61,0.0,10.86,7.61
2020/10/03  08:00:00,18.45,-0.89,19.33474539297954,6.61,0.0,10.83,6.61
2020/10/03  09:00:00,18.64,-0.45,19.086451811327798,9.03,0.0,10.76,9.03
2020/10/03  10:00:00,18.89,0.76,18.124241342131413,7.75,0.0,10.7,7.75
2020/10/03  11:00:00,19.03,2.46,16.565063364282032,6.0,0.0,10.67,6.0
2020/10/03  12:00:00,19.09,4.16,14.931098535955424,3.04,0.0,10.65,3.04
2020/10/03  13:00:00,19.16,5.24,13.91891215559978,2.09,0.0,10.65,2.09
2020/10/03  14:00:00,19.24,5.94,13.302271337920647,2.48,0.0,10.66,2.48
2020/10/03  15:00:00,19.3,6.64,12.65879929377133,1.71,0.0,10.69,1.71
2020/10/03  16:00:00,19.34,6.59,12.75624822285146,1.57,0.0,10.74,1.57
2020/10/03  17:00:00,19.43,6.03,13.407781126211438,0.26,0.0,10.8,0.26
2020/10/03  18:00:00,19.68,5.49,14.19220326143181,0.13,0.0,10.86,0.13
2020/10/03  19:00:00,18.61,4.24,14.373874604297793,0.0,0.0,3.66,0.0
2020/10/03  20:00:00,16.89,2.6,14.288972727714794,0.0,0.0,0.2,0.0
2020/10/03  21:00:00,15.62,0.94,14.68031670938689,0.0,0.0,0.2,0.0
2020/10/03  22:00:00,14.81,-0.07,14.886702933686635,0.0,0.0,0.2,0.0
2020/10/03  23:00:00,14.24,-0.61,14.853679596409776,0.0,0.0,0.2,0.0
2020/10/03  23:59:59,13.77,-1.18,14.944616536640439,0.0,0.0,0.2,0.0
2020/10/04  01:00:00,13.36,-1.65,15.007324665657913,0.0,0.0,0.2,0.0
2020/10/04  02:00:00,13.06,-2.11,15.173586856502673,0.43,0.0,0.2,0.43
2020/10/04  03:00:00,12.96,-2.55,15.507487362924234,1.04,0.0,0.2,1.04
2020/10/04  04:00:00,12.89,-2.83,15.71403883450656,1.44,0.0,0.2,1.44
2020/10/04  05:00:00,14.07,-3.09,17.15652882410197,8.73,0.0,0.2,8.73
2020/10/04  06:00:00,15.4,-3.33,18.728124031697263,8.73,0.0,0.2,8.73
2020/10/04  07:00:00,17.49,-2.9,20.3880743155447,8.11,0.0,10.86,8.11
2020/10/04  08:00:00,18.48,-2.1,20.57530980844083,7.08,0.0,10.84,7.08
2020/10/04  09:00:00,18.59,-1.3,19.885236464200496,9.22,0.0,10.79,9.22
2020/10/04  10:00:00,18.91,0.5,18.407700110416354,7.74,0.0,10.75,7.74
2020/10/04  11:00:00,19.07,2.84,16.23321920005108,5.5,0.0,10.71,5.5
2020/10/04  12:00:00,19.14,5.2,13.935832964977546,2.14,0.0,10.69,2.14
2020/10/04  13:00:00,19.2,6.72,12.473588465281809,0.9,0.0,10.66,0.9
2020/10/04  14:00:00,19.28,7.79,11.494145712396826,0.86,0.0,10.66,0.86
2020/10/04  15:00:00,19.47,8.82,10.64774953330038,0.51,0.0,10.69,0.51
2020/10/04  16:00:00,19.62,8.39,11.229794657395859,0.51,0.0,10.74,0.51
2020/10/04  17:00:00,19.74,7.09,12.656421881936053,0.26,0.0,10.81,0.26
2020/10/04  18:00:00,19.95,5.79,14.160971754836533,0.13,0.0,10.86,0.13
2020/10/04  19:00:00,18.67,4.3,14.374139186747033,0.0,0.0,3.66,0.0
2020/10/04  20:00:00,16.96,2.64,14.325811603493083,0.0,0.0,0.2,0.0
2020/10/04  21:00:00,15.74,1.0,14.737444962396765,0.0,0.0,0.2,0.0
2020/10/04  22:00:00,14.97,0.15,14.817553549981758,0.0,0.0,0.2,0.0
2020/10/04  23:00:00,14.43,-0.19,14.614594000026745,0.0,0.0,0.2,0.0
2020/10/04  23:59:59,13.99,-0.55,14.538858990344355,0.0,0.0,0.2,0.0
2020/10/05  01:00:00,13.61,-0.82,14.438605999961482,0.0,0.0,0.2,0.0
2020/10/05  02:00:00,13.29,-1.02,14.31665072167644,0.0,0.0,0.2,0.0
2020/10/05  03:00:00,13.04,-1.23,14.262499067327786,0.25,0.0,0.2,0.25
2020/10/05  04:00:00,12.94,-1.3,14.237676269938405,0.68,0.0,0.2,0.68
2020/10/05  05:00:00,14.32,-1.3,15.621517812599931,8.73,0.0,0.2,8.73
2020/10/05  06:00:00,15.78,-1.3,17.077731664623247,8.73,0.0,0.2,8.73
2020/10/05  07:00:00,17.93,-0.86,18.795514982480196,6.24,0.0,10.86,6.24
2020/10/05  08:00:00,18.58,-0.1,18.67642689825109,5.61,0.0,10.85,5.61
2020/10/05  09:00:00,18.85,0.64,18.214409187173295,7.89,0.0,10.83,7.89
2020/10/05  10:00:00,19.02,2.03,16.990700889952592,6.28,0.0,10.8,6.28
2020/10/05  11:00:00,19.13,3.83,15.301627647970555,4.48,0.0,10.78,4.48
2020/10/05  12:00:00,19.18,5.63,13.556555728858847,1.66,0.0,10.77,1.66
2020/10/05  13:00:00,19.24,6.55,12.68538458633881,0.85,0.0,10.77,0.85
2020/10/05  14:00:00,19.31,6.89,12.419338503722713,1.42,0.0,10.78,1.42
2020/10/05  15:00:00,19.36,7.25,12.105917715091387,0.95,0.0,10.79,0.95
2020/10/05  16:00:00,19.4,7.15,12.248163539971292,0.89,0.0,10.82,0.89
2020/10/05  17:00:00,19.65,6.81,12.835135241495568,0.26,0.0,10.85,0.26
2020/10/05  18:00:00,20.01,6.45,13.556225795987746,0.13,0.0,10.86,0.13
2020/10/05  19:00:00,19.0,5.86,13.138397054890513,0.0,0.0,3.66,0.0
2020/10/05  20:00:00,17.4,5.16,12.232629975718309,0.0,0.0,0.2,0.0
2020/10/05  21:00:00,16.35,4.46,11.885245305311605,0.0,0.0,0.2,0.0
2020/10/05  22:00:00,15.65,3.95,11.704635177030887,0.0,0.0,0.2,0.0
2020/10/05  23:00:00,15.17,3.61,11.557465978883691,0.0,0.0,0.2,0.0
2020/10/05  23:59:59,14.78,3.25,11.533167173586268,0.0,0.0,0.2,0.0
2020/10/06  01:00:00,14.46,3.04,11.420214142913677,0.0,0.0,0.2,0.0
2020/10/06  02:00:00,14.19,2.88,11.311350125130627,0.0,0.0,0.2,0.0
2020/10/06  03:00:00,13.94,2.74,11.205403902698713,0.0,0.0,0.2,0.0
2020/10/06  04:00:00,13.73,2.76,10.97233587456374,0.0,0.0,0.2,0.0
2020/10/06  05:00:00,15.23,2.86,12.36473150939609,8.73,0.0,0.2,8.73
2020/10/06  06:00:00,16.84,2.96,13.88024036515325,8.73,0.0,0.2,8.73
2020/10/06  07:00:00,18.36,2.88,15.48974886386926,3.37,0.0,10.87,3.37
2020/10/06  08:00:00,18.75,2.74,16.012108551381996,3.38,0.0,10.85,3.38
2020/10/06  09:00:00,18.99,2.58,16.41754540904197,5.89,0.0,10.81,5.89
2020/10/06  10:00:00,19.13,2.69,16.447237998737773,5.39,0.0,10.77,5.39
2020/10/06  11:00:00,19.23,2.99,16.243217518950853,4.85,0.0,10.73,4.85
2020/10/06  12:00:00,19.28,3.35,15.926876298421051,2.96,0.0,10.71,2.96
2020/10/06  13:00:00,19.32,3.69,15.637487820657775,2.58,0.0,10.7,2.58
2020/10/06  14:00:00,19.39,3.99,15.406652689759856,3.53,0.0,10.71,3.53
2020/10/06  15:00:00,19.44,4.29,15.154966839833223,3.14,0.0,10.73,3.14
2020/10/06  16:00:00,19.48,4.34,15.146689497477533,2.95,0.0,10.76,2.95
2020/10/06  17:00:00,19.47,4.17,15.295807489312574,0.41,0.0,10.81,0.41
2020/10/06  18:00:00,19.68,4.04,15.640904475972276,0.13,0.0,10.86,0.13
2020/10/06  19:00:00,18.69,3.63,15.069504395531713,0.0,0.0,3.66,0.0
2020/10/06  20:00:00,17.07,2.96,14.105475893905952,0.0,0.0,0.2,0.0
2020/10/06  21:00:00,15.99,2.33,13.667940503481216,0.0,0.0,0.2,0.0
2020/10/06  22:00:00,15.33,1.73,13.60941147828684,0.0,0.0,0.2,0.0
2020/10/06  23:00:00,14.81,1.06,13.75247271930797,0.0,0.0,0.2,0.0
2020/10/06  23:59:59,14.37,0.43,13.940512570294715,0.0,0.0,0.2,0.0
2020/10/07  01:00:00,13.97,-0.11,14.081969075404526,0.0,0.0,0.2,0.0
2020/10/07  02:00:00,13.61,-0.55,14.164443581732936,0.0,0.0,0.2,0.0
2020/10/07  03:00:00,13.29,-1.01,14.297864803708922,0.0,0.0,0.2,0.0
2020/10/07  04:00:00,13.04,-1.45,14.487777170000935,0.42,0.0,0.2,0.42
2020/10/07  05:00:00,12.94,-1.85,14.791210829591634,0.92,0.0,0.2,0.92
2020/10/07  06:00:00,12.88,-2.25,15.128544060941136,1.35,0.0,0.2,1.35
2020/10/07  07:00:00,12.83,-1.9,14.727142295309433,1.46,0.0,0.2,1.46
2020/10/07  08:00:00,12.78,-1.16,13.94697913782571,1.41,0.0,0.2,1.41
2020/10/07  09:00:00,12.75,-0.4,13.151979047965275,1.3,0.0,0.2,1.3
2020/10/07  10:00:00,12.72,0.71,12.010043361509565,1.06,0.0,0.2,1.06
2020/10/07  11:00:00,12.69,2.01,10.68128455853223,0.75,0.0,0.2,0.75
2020/10/07  12:00:00,12.67,3.31,9.353122626567329,0.44,0.0,0.2,0.44
2020/10/07  13:00:00,12.64,4.05,8.587999710339894,0.31,0.0,0.2,0.31
2020/10/07  14:00:00,12.61,4.45,8.164918626077878,0.27,0.0,0.2,0.27
2020/10/07  15:00:00,12.59,4.85,7.739707877709813,0.24,0.0,0.2,0.24
2020/10/07  16:00:00,12.56,4.69,7.87564475971493,0.4,0.0,0.2,0.4
2020/10/07  17:00:00,12.53,4.25,8.283154535868327,0.65,0.0,0.2,0.65
2020/10/07  18:00:00,12.51,3.79,8.719568261684351,0.9,0.0,0.2,0.9
2020/10/07  19:00:00,12.49,2.91,9.573689164876548,1.27,0.0,0.2,1.27
2020/10/07  20:00:00,12.47,1.88,10.592333765127371,1.68,0.0,0.2,1.68
2020/10/07  21:00:00,12.45,0.81,11.63673798222423,2.1,0.0,0.2,2.1
2020/10/07  22:00:00,12.43,0.15,12.28171812648987,2.39,0.0,0.2,2.39
2020/10/07  23:00:00,12.41,-0.31,12.726850616167027,2.61,0.0,0.2,2.61
2020/10/07  23:59:59,12.4,-0.75,13.146757444999256,2.82,0.0,0.2,2.82
2020/10/08  01:00:00,12.38,-1.09,13.466762033794618,3.0,0.0,0.2,3.0
2020/10/08  02:00:00,12.36,-1.32,13.686939983524827,3.14,0.0,0.2,3.14
2020/10/08  03:00:00,12.34,-1.59,13.932149160435808,3.29,0.0,0.2,3.29
2020/10/08  04:00:00,12.33,-1.95,14.27722456566941,3.48,0.0,0.2,3.48
2020/10/08  05:00:00,12.31,-2.29,14.597267061088209,3.65,0.0,0.2,3.65
2020/10/08  06:00:00,12.29,-2.65,14.942210278848284,3.83,0.0,0.2,3.83
2020/10/08  07:00:00,12.28,-2.05,14.326322019870332,3.68,0.0,0.2,3.68
2020/10/08  08:00:00,12.26,-0.91,13.176628188145877,3.33,0.0,0.2,3.33
2020/10/08  09:00:00,12.26,0.25,12.009454040270075,2.95,0.0,0.2,2.95
2020/10/08  10:00:00,12.26,2.01,10.24397228477056,2.36,0.0,0.2,2.36
2020/10/08  11:00:00,12.25,4.17,8.0778033899688,1.66,0.0,0.2,1.66
2020/10/08  12:00:00,12.25,6.31,5.935703354935313,0.97,0.0,0.2,0.97
2020/10/08  13:00:00,12.24,7.41,4.828089956653734,0.64,0.0,0.2,0.64
2020/10/08  14:00:00,12.23,7.91,4.319507336941809,0.51,0.0,0.2,0.51
2020/10/08  15:00:00,12.22,8.41,3.808193137864155,0.38,0.0,0.2,0.38
2020/10/08  16:00:00,12.21,8.16,4.049189307917212,0.48,0.0,0.2,0.48
2020/10/08  17:00:00,12.2,7.4,4.8013828579975435,0.75,0.0,0.2,0.75
2020/10/08  18:00:00,12.19,6.66,5.5302034007322,1.01,0.0,0.2,1.01
2020/10/08  19:00:00,12.19,5.71,6.47474074303655,1.32,0.0,0.2,1.32
2020/10/08  20:00:00,12.18,4.55,7.632470253199456,1.71,0.0,0.2,1.71
2020/10/08  21:00:00,12.18,3.41,8.765110942334317,2.1,0.0,0.2,2.1
2020/10/08  22:00:00,12.17,2.88,9.298093171196605,2.28,0.0,0.2,2.28
2020/10/08  23:00:00,12.17,2.61,9.55608907326733,2.38,0.0,0.2,2.38
2020/10/08  23:59:59,12.16,2.38,9.788508591102728,2.47,0.0,0.2,2.47
2020/10/09  01:00:00,12.16,2.24,9.92029208446439,2.53,0.0,0.2,2.53
2020/10/09  02:00:00,12.15,2.2,9.951451189190013,2.56,0.0,0.2,2.56
2020/10/09  03:00:00,12.14,2.14,10.006861798085694,2.6,0.0,0.2,2.6
2020/10/09  04:00:00,12.14,2.04,10.099864938167709,2.65,0.0,0.2,2.65
